price,latitude,longitude
26714,55.7600959,37.5859665
149329,55.7607634,37.5961863
34091,55.7817378,37.5994153
12000,55.7017267,37.6039672
42000,55.737639,37.6177777
143479,55.7628232,37.5956751
144801,55.7628232,37.5956751
42000,55.77535,37.4857367
54013,55.7683459,37.5932702
34164,55.7518524,37.6008837
90764,55.7575207,37.6162624
14400,55.6841856,37.706552
148000,55.7607634,37.5961863
8400,55.579653,37.591063
30000,55.6078168,37.330878
25000,55.7079077,37.6187182
13200,55.5018072,37.5992347
40000,55.7867801,37.6563223
24325,55.674519,37.557215
229800,55.771626,37.680374
51458,55.7714669,37.8327163
52000,55.7457321,37.6924723
19500,55.7969432,37.7843212
60000,55.8561627,37.4762448
45000,55.7896914,37.4575868
68077,55.7518524,37.6008837
24000,55.7464055,37.67398
10000,55.8142996,37.7622234
28000,55.8237834,37.8107235
22200,55.786738,37.492455
15461,55.828132,37.650226
18000,55.7910239,37.6842383
12000,55.7850467,37.7060399
45893,55.745856,37.5533841
26388,55.849283,37.4204265
17648,55.7822125,37.6005235
3139,55.6977593,37.7470024
60000,55.7833339,37.5766151
12000,55.612111,37.611886
48000,55.8153517,37.7308232
10800,55.6979768,37.5603846
12000,55.612111,37.611886
28800,55.8585582,37.6598221
15996,55.6110182,37.4888571
21600,55.612111,37.611886
18000,55.8423111,37.4806514
15600,55.6110182,37.4888571
11727,55.52016,37.3475954
18000,55.8423111,37.4806514
20400,55.789347,37.4784728
8400,55.9749288,37.1828898
12763,55.7822125,37.6005235
18448,55.718851,37.779835
24000,55.6220675,37.4343942
17561,55.7737805,37.6878835
17192,55.989466,37.226329
9330,55.7750483,37.7345589
21267,55.8777821,37.5755635
60000,55.7865241,37.5605033
18714,55.8312173,37.6428927
22489,55.8312173,37.6428927
34286,55.6012298,37.6620591
20000,55.8078233,37.5208179
22000,55.7560707,37.4440742
59000,55.8456074,37.3603659
1440000,55.6840771,37.7384078
3960000,55.7888369,37.7064498
10182,55.7108941,37.5941802
20000,55.683691,37.569881
30909,55.7633388,37.6014097
125373,55.749588,37.5371164
32400,55.6511959,37.4309882
15000,55.77535,37.4870275
42000,55.8307973,37.3539958
10278,55.7130916,37.6475881
93104,55.6568086,37.4962183
166090,55.7576057,37.6341745
13692,55.6961104,37.6122141
840,55.6417834,37.2639339
24000,55.8596387,37.6634237
18000,55.5936539,37.5961475
25000,55.6763661,37.4705157
7600,55.7717288,37.6171644
15200,55.7343696,37.5649966
7600,55.7717288,37.6171644
15840,55.8803736,37.6947189
23760,55.635936,37.6728004
15600,55.713126,37.513071
30000,55.6713362,37.4459062
19992,55.8596387,37.6634237
20000,55.7379968,37.8467686
11682,55.8485099,37.454276
27600,55.865707,37.536679
24000,55.864859,37.4311714
27600,55.865707,37.536679
32400,55.612358,37.6977698
24000,55.8768463,37.5168611
18000,55.6763661,37.4705157
20000,55.7379968,37.8467686
4200,55.5509761,37.4998314
4200,55.549655,37.4978318
4200,55.5512471,37.5007108
4200,55.544418,37.494548
20000,55.7379968,37.8467686
18500,55.7177447,37.5974546
18000,55.7970054,37.6443712
25807,55.7757027,37.6724384
32877,55.7501449,37.8179449
12632,55.6507923,37.7653621
28165,55.7757027,37.6724384
24000,55.6593082,37.7575383
20000,55.7379968,37.8467686
14400,55.886597,37.585182
30000,55.6593082,37.7575383
15500,55.7743437,37.6708646
57143,55.8697381,37.6372651
75000,55.612358,37.6977698
24000,55.865707,37.536679
24000,55.865707,37.536679
54000,55.6715102,37.5537796
78667,55.7309679,37.4417964
20000,55.7064905,37.6176545
60000,55.8268546,37.4482128
14400,55.6979768,37.5603846
24000,55.7414431,37.5040205
10380,55.623595,37.309172
39000,55.6979768,37.5603846
23824,55.79447,37.7195305
84000,55.7235298,37.9097796
14737,55.8603459,37.3972718
12500,55.7748352,37.671232
9000,55.7397895,37.6660349
12000,55.7808421,37.6998582
21600,55.5744101,37.4738016
10800,55.616869,37.609973
10200,55.4761624,37.3168816
41740,55.7235298,37.9097796
12000,55.7092718,37.4833017
96000,55.625349,37.508804
11040,55.7752677,37.4898281
48000,55.7511322,37.5824992
14160,55.7747894,37.7050064
6500,55.7182961,37.6888607
13600,55.8296038,37.5787005
19200,55.7196686,37.6349775
85000,55.7358954,37.5916418
37458,55.670021,37.55248
42000,55.7542445,37.5563339
63530,55.7483239,37.5439649
34839,55.8475449,37.6286575
15212,55.7596675,37.7134986
8261,55.835681,37.5264856
14850,55.7750414,37.4805748
14850,55.7750414,37.4805748
16902,55.924845,37.548546
82192,55.7458863,37.496602
14985,55.790975,37.634182
11988,55.7763337,37.6755949
16902,55.7697121,37.5677596
11988,55.7763337,37.6755949
23392,55.7591872,37.7522577
35295,55.80897,37.7260428
24000,55.5495111,37.5514839
17674,55.751988,37.8161909
7500,55.6825219,37.8458665
22000,55.7533013,37.410497
25200,55.7586287,37.6395037
27217,55.726041,37.745654
120000,55.6874742,37.8545078
13082,55.7722422,37.5738725
15000,55.7715896,37.6738989
10800,55.7579902,37.641007
21314,55.764769,37.701304
18372,55.784168,37.7168321
11286,55.887958,37.540793
34368,55.7955049,37.8000489
22200,55.8739365,37.5363412
57600,55.7457321,37.6924723
37800,55.7153536,37.4351662
27600,55.865707,37.536679
25219,55.7888369,37.7064498
28800,55.7721756,37.6643456
36000,55.7623004,37.6421588
20580,55.640086,37.606514
9091,55.5033632,37.5925791
18000,55.550305,37.510888
19847,55.775639,37.7378865
26897,55.4927232,37.3213471
10562,55.7023082,37.8164658
44572,55.756711,37.6184242
39000,55.7729988,37.6285676
9937,55.5672642,37.4432994
12000,55.8819962,37.5267888
27000,55.6593082,37.7575383
15672,55.567479,37.480705
24000,55.6766735,37.5275738
17284,55.7879916,37.5921151
18000,55.8460353,37.5646745
37173,55.7127696,37.6455472
18948,55.7540471,37.620405
15255,55.765277,37.7031077
3600,55.4406363,37.2839003
24391,55.7157869,37.6122285
20700,55.6535634,37.6144147
36000,55.6979768,37.5603846
17665,55.7857794,37.6587068
9600,55.7416853,37.5505121
9600,55.7416853,37.5505121
61342,55.7458863,37.496602
29518,55.752957,37.582082
32000,55.5963585,37.5998083
17455,55.61904,37.408103
70849,55.7273266,37.4725656
36924,55.846547,37.569027
12000,55.7082779,37.4841843
61342,55.7483239,37.5439649
11000,55.6892262,37.8543158
20488,55.808776,37.493228
21000,55.7852995,37.6010388
42000,55.7268703,37.4716246
12000,55.6649942,37.6036397
11334,55.8485099,37.454276
26843,55.6802331,37.6764007
38900,55.7550375,37.5603422
39326,55.7813937,37.5800032
33493,55.7242116,37.5801811
70000,55.7412029,37.6586972
98182,55.7463551,37.5630213
32000,55.685726,37.572396
81819,55.7978063,37.5395157
26676,55.763291,37.6140615
20572,55.7823558,37.5994875
61715,55.7013005,37.507426
15000,55.7397381,37.7831439
19805,55.770117,37.6048638
28052,55.7538664,37.5883331
86400,55.643658,37.526232
41208,55.660653,37.732979
21554,55.7593181,37.5934253
12000,55.6647267,37.6114165
16819,55.7453479,37.6272468
25435,55.6656819,37.4556047
45615,55.668478,37.6277027
35000,55.691755,37.622369
35295,55.8475449,37.6286575
17392,55.7218258,37.437567
13621,55.989466,37.226329
21239,55.644704,37.385861
53334,55.6837487,37.5378915
18462,55.897835,37.3987276
24000,55.7540471,37.620405
17267,55.54511,37.481154
96000,55.6897383,37.6181757
15960,55.8369666,37.497583
18000,55.7422235,37.5017619
70000,55.7282918,37.6225251
24000,55.7850467,37.7060399
37333,55.8992783,37.5890473
40544,55.7533297,37.7071651
22800,55.8020803,37.7157592
24045,55.8484641,37.5199594
43328,55.7475659,37.5813987
21000,55.7540471,37.620405
37000,55.7373621,37.6354361
15000,55.7088258,37.8854722
240000,55.752164,37.5923305
21873,55.5679857,37.5737772
24216,55.8484641,37.5199594
18097,55.802942,37.5490243
19577,55.7066989,37.7522435
24000,55.787209,37.493659
12000,55.8122015,37.7227141
97200,55.749588,37.5371164
19800,55.7066989,37.7522435
24207,55.7935063,37.8084429
24000,55.7990001,37.5370116
20400,55.7806184,37.5906064
20400,55.7806184,37.5906064
58896,55.75133,37.526896
16823,55.7920074,37.6813127
11988,55.7343311,37.5446653
19481,55.8109978,37.730986
24571,55.6576157,37.7597282
24591,55.6936045,37.5776034
15000,55.653756,37.577669
45942,55.7441393,37.6313086
20690,55.6830359,37.5854507
100000,55.807658,37.635045
12000,55.7343311,37.5446653
30000,55.8050163,37.4194674
40536,55.632901,37.519863
28800,55.592637,37.461122
22500,55.651562,37.517141
21000,55.7540471,37.620405
54864,55.722112,37.905518
12481,55.6814408,37.8498523
48722,55.5487672,37.5515893
12476,55.6037843,37.5230754
49091,55.7412029,37.6586972
31200,55.8184166,37.748113
38824,55.7482404,37.5408836
18000,55.7584469,37.6410199
18000,55.7584469,37.6410199
35000,55.9458239,37.4116817
48000,55.7177447,37.5974546
29000,55.8456074,37.3603659
27960,55.6685965,37.5186866
12000,55.625349,37.508804
26667,55.5649633,37.4985124
17000,55.7625219,37.6563456
11400,55.6979768,37.5603846
42000,55.7268703,37.4716246
41087,55.7754775,37.6081052
21750,55.6051121,37.7260941
37420,55.7323319,37.6696329
16000,55.720312,37.648717
59406,55.7092161,37.6180506
15653,55.7722908,37.6063851
9250,55.825629,37.647298
28986,55.749588,37.5371164
55328,55.7064905,37.6176545
11550,55.7333252,37.4186037
34273,55.775307,37.527238
60000,55.7202753,37.6022789
40000,55.7235018,37.5869005
24072,55.662928,37.73156
85334,55.7713011,37.6815231
11000,55.749516,37.702715
14400,55.8089365,37.758299
18000,55.6763661,37.4705157
18000,55.7882878,37.4865743
42444,55.7277816,37.6443466
51975,55.7683851,37.614703
62969,55.78423,37.5628204
19000,55.7104231,37.4759933
48276,55.8455351,37.4388332
12528,55.7781753,37.602336
97223,55.7891137,37.5678931
20488,55.8562328,37.6591729
62609,55.684838,37.571129
32978,55.75133,37.526896
26227,55.7955783,37.7085223
24000,55.7414431,37.5040205
10169,55.7519972,37.8387659
22000,55.7761819,37.6778839
15600,55.635936,37.6728004
15824,55.7518524,37.6008837
50968,55.7412437,37.4177897
25669,55.7926237,37.5275935
8280,55.7540471,37.620405
21146,55.644704,37.385861
36586,55.7867801,37.6563223
30855,55.8090996,37.729947
23977,55.8484641,37.5199594
71471,55.7398268,37.596159
2400,55.8939834,37.5381027
15600,55.8832028,37.6355327
44571,55.8484232,37.3576608
39700,55.8757898,37.6655085
98182,55.8540501,37.4757548
66177,55.7799511,37.601491
46957,55.7901096,37.5674864
90000,55.7575207,37.6162624
12000,55.8772926,37.5339726
40910,55.7781753,37.602336
20690,55.656869,37.618758
30000,55.8165733,37.7170625
30858,55.8497342,37.6826529
9819,55.8603459,37.3972718
31800,55.7982363,37.7231713
8000,55.7127696,37.6455472
42000,55.7656574,37.6314958
15000,55.8120564,37.7604367
63360,55.7995461,37.4077552
16935,55.674006,37.562667
94839,55.7714314,37.682237
64687,55.7745444,37.581708
19596,55.7747894,37.7050064
40140,55.7754619,37.6030035
40152,55.7754619,37.6030035
19801,55.7723552,37.6383741
20000,55.7723552,37.6383741
19256,55.8060974,37.513237
5713,55.7771739,37.681413
36364,55.645878,37.747379
5988,56.0131986,37.2011669
37636,55.7862207,37.5422095
11230,55.7857794,37.6587068
26400,55.6051121,37.7260941
57391,55.8049091,37.5122541
38173,55.7323319,37.6696329
15715,55.7449706,37.7918555
39000,55.6259216,37.6565155
50000,55.81434,37.601699
30000,55.7173352,37.5035335
25740,55.8143881,37.7186206
12000,55.7379968,37.8467686
27200,55.7566089,37.6326112
18000,55.8708312,37.6434051
17778,55.7540424,37.6393192
40216,55.7760296,37.5851873
22529,55.811771,37.639339
26926,55.810688,37.63676
48000,55.632901,37.519863
48000,55.6897383,37.6181757
56040,55.7016661,37.5122887
18000,55.862813,37.547701
18000,55.7408617,37.6733037
20000,55.765028,37.6555212
9899,55.7765021,37.6327741
28688,55.8719379,37.6909897
49745,55.679313,37.5337761
30000,55.7271225,37.7540146
22164,55.8050155,37.5899419
19200,55.8032067,37.5926376
49757,55.769075,37.5918438
28532,55.7162009,37.5780277
81600,55.7786672,37.5828302
77772,55.7390438,37.4143382
31110,55.7464366,37.5812508
22585,55.811771,37.639339
27273,55.7410172,37.6312317
24706,55.5991031,37.7259912
16740,55.886597,37.585182
22200,55.8859189,37.6785227
42000,55.781572,37.6129465
17976,55.7770768,37.539297
30161,55.7997237,37.7113502
72111,55.7684173,37.6486631
46875,55.7400409,37.5903321
60000,55.7532896,37.5807015
11400,55.636341,37.369179
35375,55.7862532,37.5418728
29500,55.7415141,37.6278603
35000,55.7434032,37.542419
45563,55.7532316,37.5964842
240000,55.7520907,37.5938817
45978,55.7831892,37.599194
94862,55.6866538,37.5727644
30310,55.7917569,37.5834142
32400,55.6207855,37.7165625
18000,55.7891736,37.6328218
18000,55.71741,37.6864157
28800,55.6802216,37.5578119
105155,55.7586287,37.6395037
44400,55.7662289,37.6258819
19000,55.7750808,37.5880404
480000,55.8250632,37.4510544
14165,55.4748195,37.3127419
35839,55.7617933,37.633908
30000,55.8090919,37.4515128
30000,55.7488413,37.6659587
18713,55.8312173,37.6428927
27240,55.7741452,37.5886107
157715,55.762402,37.5998729
37000,55.7444485,37.5452471
39600,55.7662449,37.6151196
53668,55.7371778,37.5880412
65610,55.7511835,37.599353
39000,55.7682279,37.6159888
8280,55.8528006,37.5857228
5970,55.9810145,37.2558414
61396,55.7371778,37.5880412
36456,55.7621608,37.5586821
49163,55.7466626,37.5599768
25000,55.716691,37.802005
32000,55.739338,37.6663061
32000,55.739338,37.6663061
32669,55.7633777,37.6079013
32677,55.7633777,37.6079013
26400,55.6802216,37.5578119
35000,55.7379962,37.6558923
20004,55.7256106,37.4495933
58088,55.7532316,37.5964842
82759,55.7407595,37.6229292
140488,55.760585,37.614824
39040,55.7633777,37.6079013
17500,55.7408617,37.6733037
21000,55.7712096,37.5564747
51724,55.4847803,37.3093533
22990,55.80649,37.5881581
39000,55.7625219,37.6563456
46143,55.7642438,37.617339
22670,55.4906034,37.546458
75295,55.7621299,37.6331728
43637,55.7451528,37.5816356
40000,55.786971,37.634362
58286,55.7532365,37.7154671
78005,55.6965565,37.4930032
26000,55.7627084,37.6611861
6000,55.6993069,37.8061236
40000,55.786971,37.634362
90180,55.7540953,37.6358056
31392,55.7633777,37.6079013
59598,55.7458593,37.5795148
921600,55.7275331,37.7482285
30000,55.6078168,37.330878
34268,55.7803125,37.6320717
80000,55.7632666,37.5952162
18000,55.6763661,37.4705157
47493,55.7532316,37.5964842
27582,55.810688,37.63676
3549,55.7722623,37.5317277
18000,55.6763661,37.4705157
69966,55.7658113,37.6098931
4192,55.8828843,37.5131389
42282,55.7521014,37.5885412
24000,55.8038124,37.5951726
8000,55.8120564,37.7604367
4200000,55.744814,37.6005634
21600,55.8548703,37.6137023
171315,55.7702436,37.5970571
46800,55.8548703,37.6137023
13860,55.6635324,37.6053628
23018,55.6254444,37.3040031
60000,55.7925882,37.5906331
18000,55.7693668,37.675644
17470,55.600624,37.726201
27620,55.71748,37.597527
24616,55.591559,37.44647
40008,55.804116,37.601888
18316,55.466246,37.5447728
26484,55.8086091,37.7488726
42000,55.7209326,37.6092265
13176,55.7884147,37.55763
54000,55.7393349,37.4929069
120000,55.8636301,37.6073967
12800,55.8372711,37.6440075
19200,55.58381,37.603954
40450,55.7650097,37.5575206
33600,55.7651422,37.5615609
120000,55.8636301,37.6073967
30000,55.6627982,37.4856038
20400,55.7587971,37.7088537
19200,55.58381,37.603954
48000,55.6795516,37.69549
36000,55.8340421,37.4108904
120000,55.8636301,37.6073967
58910,55.683691,37.569881
26046,55.6231237,37.6039056
20400,55.587733,37.603406
67444,55.708486,37.659622
17000,55.6231237,37.6039056
15000,55.7382268,37.6628838
12000,55.8585999,37.6860237
30000,55.880162,37.508921
26568,55.7843567,37.5971945
90000,55.7065017,37.6575439
83030,55.7409245,37.6234849
18132,55.7702123,37.6608095
48332,55.583561,37.600109
139355,55.7065017,37.6575439
36000,55.7348119,37.6680637
30320,55.7479404,37.6437411
4000,55.5870029,37.6013958
22557,55.7575207,37.6162624
55264,55.7295882,37.5703957
4200,55.5468802,37.4970362
4200,55.550748,37.499201
4200,55.5454204,37.4916908
20332,55.7519102,37.6641343
32000,55.7740415,37.5845414
22500,55.7617675,37.6143668
89764,55.7701175,37.6250743
24000,55.5748821,37.5800358
4800,55.8443683,37.5213226
16000,55.8572834,37.3485779
23400,55.7347528,37.8204087
4200,55.549653,37.499273
4200,55.5445955,37.4953423
4200,55.54672,37.494952
26400,55.6269241,37.6100227
4200,55.5454943,37.4938679
4200,55.5461328,37.4953112
36000,55.8846304,37.6010314
2700,55.66227,37.6304817
24000,55.7534106,37.5999935
26676,55.6787674,37.6345801
4200,55.5467932,37.4940507
4200,55.5454481,37.4931793
4200,55.546847,37.496039
6000,55.55168,37.49921
4200,55.546847,37.496039
4200,55.547728,37.494674
4200,55.5475108,37.4938154
4200,55.5465585,37.4921478
6000,55.545518,37.49497
6000,55.546847,37.496039
6000,55.545518,37.49497
4200,55.549536,37.49683
4200,55.550743,37.497063
6000,55.5454481,37.4931793
4200,55.550743,37.497063
4200,55.5502369,37.4981823
16500,55.7560543,37.6668884
108000,55.7478283,37.5649331
13091,55.5121307,37.5737145
120000,55.6287291,37.4297681
6000,55.547728,37.494674
6000,55.790007,37.7978663
6000,55.550743,37.497063
6000,55.5491364,37.4992552
6000,55.5491364,37.4992552
6000,55.5509761,37.4998314
16440,55.7967049,37.5674339
6000,55.55168,37.49921
6000,55.5445955,37.4953423
6000,55.5467932,37.4940507
5561,55.8312173,37.6428927
21775,55.6688037,37.5397687
31429,55.75315,37.714413
9566,55.744106,37.8032923
19440,55.7848379,37.7100337
31200,55.8118506,37.6552962
16183,55.567774,37.496183
19500,55.545691,37.484532
12600,55.7967049,37.5674339
15600,55.543419,37.482277
96000,55.583561,37.600109
25847,55.726244,37.743274
30000,55.7226307,37.6447402
10771,55.7237792,37.6898262
29518,55.752957,37.582082
24000,55.7124965,37.862648
24000,55.7124965,37.862648
17585,55.872329,37.550037
33600,55.8697628,37.6848506
20400,55.789347,37.4784728
51429,55.7785649,37.600651
20690,55.5941475,37.5980245
24000,55.6698948,37.7726733
16889,55.7851694,37.7106929
31200,55.8719379,37.6909897
59406,55.5748821,37.5800358
15407,55.7309679,37.4417964
20448,55.8537281,37.6209051
15288,55.7627084,37.6611861
19710,55.7969432,37.7843212
21205,55.7400748,37.5026836
27500,55.6009434,37.7249097
48864,55.7921643,37.4902034
39429,55.7925774,37.7854489
16235,55.8088312,37.4976837
22080,55.6522069,37.4241853
14400,55.5644096,37.5744484
35292,55.7064905,37.6176545
26087,55.6023129,37.7305835
106452,55.7285949,37.623936
17312,55.843468,37.577393
21143,55.687136,37.5670188
14000,55.7215192,37.6516082
21592,55.687136,37.5670188
23650,55.7355827,37.519543
12659,55.8620433,37.5556951
54144,55.7673567,37.6526147
16000,55.8167128,37.4881228
39070,55.6847683,37.8529582
12000,55.6476136,37.7246501
280646,55.7617755,37.6083006
24624,55.6735154,37.5037763
197803,55.7626812,37.565948
36000,55.858993,37.559011
36000,55.858993,37.559011
24000,55.7698203,37.6673688
65455,55.701262,37.651583
15600,55.874748,37.602813
25776,55.6593082,37.7575383
21000,55.6370236,37.6656025
30000,55.8719379,37.6909897
28800,55.7997237,37.7113502
29600,55.644237,37.52651
22244,55.7636787,37.6693719
15600,55.5644096,37.5744484
56087,55.7337329,37.6278894
96775,55.7787154,37.5894314
50000,55.7815155,37.5704105
21600,55.7238051,37.6270753
257535,55.7617755,37.6083006
5760,55.8585999,37.6860237
23592,55.7120381,37.6149189
25642,55.7934776,37.7971277
13161,55.7884147,37.55763
250203,55.7525796,37.5983871
79374,55.820642,37.642042
25985,55.7925186,37.5655843
42000,55.6649941,37.7854489
67752,55.7518524,37.6008837
83334,55.7787154,37.5894314
32244,55.678458,37.564248
21168,55.7124965,37.862648
12000,55.8211184,37.8702145
20834,55.5675026,37.5737849
54960,55.6939002,37.5545343
195980,55.7631057,37.6349303
187952,55.678458,37.564248
10297,55.7366256,37.6895567
63595,55.7485169,37.5612653
11500,55.81081,37.6555365
24548,55.7254708,37.5875755
23809,55.7779784,37.6331142
24000,55.8117272,37.7977054
46000,55.749588,37.5371164
72581,55.7852001,37.5634605
166090,55.7576057,37.6341745
25264,55.847295,37.638521
20400,55.5748821,37.5800358
16552,55.7086886,37.8902742
27228,55.7741452,37.5886107
20000,55.6476136,37.7246501
15190,55.8050163,37.4194674
23301,55.7714392,37.6059225
46000,55.7540471,37.620405
201118,55.7607634,37.5961863
43000,55.758288,37.5578519
86667,55.7779784,37.6331142
231112,55.7629733,37.6305119
231112,55.7629733,37.6305119
160766,55.7426238,37.6533122
8400,55.8925963,37.5531506
12436,55.62883,37.512937
55000,55.818776,37.497072
136108,55.7572795,37.6329577
80189,55.7749812,37.582974
3928,55.7482083,37.6929256
107043,55.7694507,37.6248553
35295,55.7633388,37.6014097
160000,55.7458593,37.5795148
30500,55.7498236,37.5669648
54438,55.7426238,37.6533122
90764,55.7575207,37.6162624
53916,55.7748371,37.5845582
8820000,55.7406926,37.5382992
60000,55.7164856,37.6635238
14400,55.669087,37.623654
16286,55.691273,37.620186
30000,55.8566634,37.3522043
4200,55.545722,37.496093
6000,55.5454943,37.4938679
6000,55.775639,37.7378865
48000,55.657672,37.425054
46152,55.8528698,37.6203055
27273,55.8541283,37.3520197
30000,55.7237792,37.6898262
72000,55.6224113,37.7395514
84000,55.7728601,37.6102703
14400,55.7107454,37.6132123
48000,55.8540501,37.4757548
15600,55.875006,37.604017
15000,55.873188,37.603864
133334,55.6756158,37.5059029
52800,55.6840033,37.7518369
15600,55.874748,37.602813
26667,55.7076031,37.6559868
