,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean
625,"(55.703, 55.706]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0
626,"(55.703, 55.706]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0
627,"(55.703, 55.706]","(37.608, 37.616]",46.852132936507914,43.25034722222224,48.292847222222214,47.29153754094228,45.53391912320484
628,"(55.703, 55.706]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0
629,"(55.703, 55.706]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0
630,"(55.703, 55.706]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0
631,"(55.703, 55.706]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0
632,"(55.703, 55.706]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0
633,"(55.703, 55.706]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0
634,"(55.703, 55.706]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
635,"(55.703, 55.706]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
636,"(55.703, 55.706]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
637,"(55.703, 55.706]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
638,"(55.703, 55.706]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
639,"(55.703, 55.706]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
640,"(55.703, 55.706]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
641,"(55.703, 55.706]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
642,"(55.703, 55.706]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
643,"(55.703, 55.706]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
644,"(55.703, 55.706]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
645,"(55.703, 55.706]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
646,"(55.703, 55.706]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
647,"(55.703, 55.706]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
648,"(55.706, 55.708]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
649,"(55.706, 55.708]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
650,"(55.706, 55.708]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
651,"(55.706, 55.708]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
652,"(55.706, 55.708]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
653,"(55.706, 55.708]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
654,"(55.706, 55.708]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
655,"(55.706, 55.708]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
656,"(55.706, 55.708]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
657,"(55.706, 55.708]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0
658,"(55.706, 55.708]","(37.571, 37.578]",19.610587729253876,19.647617173392515,19.595775951598416,19.589679151899038,19.67331346131839
659,"(55.706, 55.708]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0
660,"(55.706, 55.708]","(37.586, 37.593]",94.77689990481113,95.28184924654734,94.57492016811666,99.52068600325599,80.54554160947666
661,"(55.706, 55.708]","(37.593, 37.601]",22.349903155706723,16.695510912698413,24.611660052910047,21.97034832451499,23.48856764928193
662,"(55.706, 55.708]","(37.601, 37.608]",12.839225397716586,9.716723549949291,14.088226136823513,12.489002471409385,13.889894176638226
663,"(55.706, 55.708]","(37.608, 37.616]",32.7154761904762,21.4719494047619,37.212886904761916,33.38871252204585,30.6957671957672
664,"(55.706, 55.708]","(37.616, 37.624]",149.36714616402116,132.83697916666668,155.97921296296298,144.7093253968254,163.34060846560845
665,"(55.706, 55.708]","(37.624, 37.631]",74.40462254346183,63.604365079365074,78.72472552910054,73.76285273368606,76.32993197278913
666,"(55.706, 55.708]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0
667,"(55.706, 55.708]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0
668,"(55.706, 55.708]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0
669,"(55.706, 55.708]","(37.654, 37.661]",48.122709908533956,40.9380171212195,50.996587023459725,47.757679449890446,49.21780128446445
670,"(55.706, 55.708]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
671,"(55.706, 55.708]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
672,"(55.706, 55.708]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
673,"(55.706, 55.708]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
674,"(55.706, 55.708]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
675,"(55.706, 55.708]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
676,"(55.706, 55.708]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
677,"(55.706, 55.708]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
678,"(55.706, 55.708]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
679,"(55.706, 55.708]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
680,"(55.706, 55.708]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
681,"(55.706, 55.708]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
682,"(55.706, 55.708]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
683,"(55.706, 55.708]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
684,"(55.708, 55.711]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
685,"(55.708, 55.711]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
686,"(55.708, 55.711]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
687,"(55.708, 55.711]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
688,"(55.708, 55.711]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
689,"(55.708, 55.711]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
690,"(55.708, 55.711]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
691,"(55.708, 55.711]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
692,"(55.708, 55.711]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
693,"(55.708, 55.711]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0
694,"(55.708, 55.711]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0
695,"(55.708, 55.711]","(37.578, 37.586]",82.08572354266582,77.33385897013612,83.98646937167771,79.0458712363474,91.20528046162102
696,"(55.708, 55.711]","(37.586, 37.593]",125.21726446282985,111.85090488215486,130.56380829509993,125.75745445765288,123.59669447836112
697,"(55.708, 55.711]","(37.593, 37.601]",101.60349285547554,94.58069196428572,104.41261321195147,102.58969356261024,98.64489073407142
698,"(55.708, 55.711]","(37.601, 37.608]",22.500608224628703,17.535510371030934,24.48664736606782,22.110198110725225,23.67183856633917
699,"(55.708, 55.711]","(37.608, 37.616]",17.58971831920337,13.818360276433891,19.098261536311167,17.53291454390796,17.76012964508959
700,"(55.708, 55.711]","(37.616, 37.624]",80.93226552196977,74.18213574975415,83.63231743085602,79.69896473308194,84.63216788863326
701,"(55.708, 55.711]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0
702,"(55.708, 55.711]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0
703,"(55.708, 55.711]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0
704,"(55.708, 55.711]","(37.646, 37.654]",66.84883078231294,48.75424107142857,74.08666666666669,68.30473985890653,62.481103552532126
705,"(55.708, 55.711]","(37.654, 37.661]",76.63654808963462,67.08605243954531,80.45674634967037,77.4382240749738,74.2315201336171
706,"(55.708, 55.711]","(37.661, 37.669]",24.101224244044335,21.368118546664707,25.194466522996183,24.003695169895902,24.393811466489655
707,"(55.708, 55.711]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
708,"(55.708, 55.711]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
709,"(55.708, 55.711]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
710,"(55.708, 55.711]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
711,"(55.708, 55.711]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
712,"(55.708, 55.711]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
713,"(55.708, 55.711]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
714,"(55.708, 55.711]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
715,"(55.708, 55.711]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
716,"(55.708, 55.711]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
717,"(55.708, 55.711]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
718,"(55.708, 55.711]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
719,"(55.708, 55.711]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
720,"(55.711, 55.714]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
721,"(55.711, 55.714]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
722,"(55.711, 55.714]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
723,"(55.711, 55.714]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
724,"(55.711, 55.714]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
725,"(55.711, 55.714]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
726,"(55.711, 55.714]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
727,"(55.711, 55.714]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
728,"(55.711, 55.714]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
729,"(55.711, 55.714]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0
730,"(55.711, 55.714]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0
731,"(55.711, 55.714]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0
732,"(55.711, 55.714]","(37.586, 37.593]",181.57789456060203,170.35332341269842,186.06772301976346,178.75273627969707,190.05336940331682
733,"(55.711, 55.714]","(37.593, 37.601]",19.922016095340325,20.082309238032924,19.857898838263292,19.006604370537218,22.668251269749636
734,"(55.711, 55.714]","(37.601, 37.608]",54.6699829228544,51.388948417364,55.98239672505056,56.522278276622025,49.1130968615515
735,"(55.711, 55.714]","(37.608, 37.616]",32.43694162711801,29.349099268244398,33.672078570667466,32.36405292457031,32.6556077347611
736,"(55.711, 55.714]","(37.616, 37.624]",73.06842888324772,68.551792380325,74.87508348441682,72.92619761925319,73.49512267523139
737,"(55.711, 55.714]","(37.624, 37.631]",28.26386999244142,20.10094246031746,31.529041005291,25.869668052406144,35.44647581254725
738,"(55.711, 55.714]","(37.631, 37.639]",66.0420209750567,69.53107638888888,64.64639880952383,66.33410493827161,65.16576908541194
739,"(55.711, 55.714]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0
740,"(55.711, 55.714]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0
741,"(55.711, 55.714]","(37.654, 37.661]",35.92570543466026,28.631164148351644,38.8435219491837,36.619850718065,33.84326958444606
742,"(55.711, 55.714]","(37.661, 37.669]",40.04521723228005,36.3504339767868,41.52313053447735,39.94969006830586,40.331798724202635
743,"(55.711, 55.714]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
744,"(55.711, 55.714]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
745,"(55.711, 55.714]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
746,"(55.711, 55.714]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
747,"(55.711, 55.714]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
748,"(55.711, 55.714]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
749,"(55.711, 55.714]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
750,"(55.711, 55.714]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
751,"(55.711, 55.714]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
752,"(55.711, 55.714]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
753,"(55.711, 55.714]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
754,"(55.711, 55.714]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
755,"(55.711, 55.714]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
756,"(55.714, 55.717]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
757,"(55.714, 55.717]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
758,"(55.714, 55.717]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
759,"(55.714, 55.717]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
760,"(55.714, 55.717]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
761,"(55.714, 55.717]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
762,"(55.714, 55.717]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
763,"(55.714, 55.717]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
764,"(55.714, 55.717]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
765,"(55.714, 55.717]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0
766,"(55.714, 55.717]","(37.571, 37.578]",68.7817417939398,72.29813988095238,67.3751825591348,70.3567176870748,64.05681411453469
767,"(55.714, 55.717]","(37.578, 37.586]",45.49248735284713,55.14493856837607,41.63150686663555,47.10311004031244,40.66061929045123
768,"(55.714, 55.717]","(37.586, 37.593]",287.01812169312166,281.75677083333335,289.122662037037,275.3798721340388,321.93287037037044
769,"(55.714, 55.717]","(37.593, 37.601]",38.2766579239924,32.52254342633514,40.57830372305532,37.45298402098558,40.74767963301286
770,"(55.714, 55.717]","(37.601, 37.608]",54.81558717987119,45.727721984345926,58.45073325808128,54.121601805108995,56.8975433041577
771,"(55.714, 55.717]","(37.608, 37.616]",17.137901898176775,12.82541275416006,18.862897555783455,16.24776594878545,19.80830974635076
772,"(55.714, 55.717]","(37.616, 37.624]",29.155740302936724,26.541466826123322,30.201449693662084,28.434269927927232,31.32015142796519
773,"(55.714, 55.717]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0
774,"(55.714, 55.717]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0
775,"(55.714, 55.717]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0
776,"(55.714, 55.717]","(37.646, 37.654]",115.00380291005293,89.7829365079365,125.09214947089949,109.95376669186193,130.15391156462582
777,"(55.714, 55.717]","(37.654, 37.661]",34.42629718554089,31.26803075396825,35.68960375816994,34.99620338876291,32.71657857587479
778,"(55.714, 55.717]","(37.661, 37.669]",27.22262534213502,23.48498549132191,28.717681282460276,26.560953788416395,29.207640003290926
779,"(55.714, 55.717]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
780,"(55.714, 55.717]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
781,"(55.714, 55.717]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
782,"(55.714, 55.717]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
783,"(55.714, 55.717]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
784,"(55.714, 55.717]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
785,"(55.714, 55.717]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
786,"(55.714, 55.717]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
787,"(55.714, 55.717]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
788,"(55.714, 55.717]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
789,"(55.714, 55.717]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
790,"(55.714, 55.717]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
791,"(55.714, 55.717]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
792,"(55.717, 55.72]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
793,"(55.717, 55.72]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
794,"(55.717, 55.72]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
795,"(55.717, 55.72]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
796,"(55.717, 55.72]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
797,"(55.717, 55.72]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
798,"(55.717, 55.72]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
799,"(55.717, 55.72]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
800,"(55.717, 55.72]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
801,"(55.717, 55.72]","(37.563, 37.571]",46.34488353052244,37.21978408568082,49.994923308459065,45.104228948147195,50.06684727764819
802,"(55.717, 55.72]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0
803,"(55.717, 55.72]","(37.578, 37.586]",121.35380889000895,143.18274954212453,112.62223262916271,124.87011184103271,110.80490003693785
804,"(55.717, 55.72]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0
805,"(55.717, 55.72]","(37.593, 37.601]",95.64801474526107,84.5632426150847,100.08192359733158,92.39849955025427,105.39656033028125
806,"(55.717, 55.72]","(37.601, 37.608]",60.83819308337394,42.60689455188195,68.13071249597077,58.84533476737835,66.81676803136081
807,"(55.717, 55.72]","(37.608, 37.616]",38.98426286592577,28.558740771850086,43.15447170355604,37.94357363159195,42.10633056892719
808,"(55.717, 55.72]","(37.616, 37.624]",43.15977904643354,38.14565777311781,45.165427555759855,40.46412318560324,51.24674662892457
809,"(55.717, 55.72]","(37.624, 37.631]",23.11352679684389,23.309335182656522,23.035203442518828,22.718848994411903,24.29756020413985
810,"(55.717, 55.72]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0
811,"(55.717, 55.72]","(37.639, 37.646]",21.040107468783933,17.315259913697414,22.530046490818542,20.516846275547262,22.609891048493985
812,"(55.717, 55.72]","(37.646, 37.654]",46.163770675428324,33.83792529002078,51.09410882959134,43.89633596047223,52.96607482029669
813,"(55.717, 55.72]","(37.654, 37.661]",15.88763939945912,15.708480469010771,15.959302971638454,16.17898163433443,15.01361269483318
814,"(55.717, 55.72]","(37.661, 37.669]",39.7742828879835,35.353486671181976,41.54260137470411,39.09305519095896,41.8179659790572
815,"(55.717, 55.72]","(37.669, 37.676]",80.89571898203727,82.58973214285714,80.21811371770931,81.6850781053162,78.52764161220041
816,"(55.717, 55.72]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
817,"(55.717, 55.72]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
818,"(55.717, 55.72]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
819,"(55.717, 55.72]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
820,"(55.717, 55.72]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
821,"(55.717, 55.72]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
822,"(55.717, 55.72]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
823,"(55.717, 55.72]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
824,"(55.717, 55.72]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
825,"(55.717, 55.72]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
826,"(55.717, 55.72]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
827,"(55.717, 55.72]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
828,"(55.72, 55.722]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
829,"(55.72, 55.722]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
830,"(55.72, 55.722]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
831,"(55.72, 55.722]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
832,"(55.72, 55.722]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
833,"(55.72, 55.722]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
834,"(55.72, 55.722]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
835,"(55.72, 55.722]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
836,"(55.72, 55.722]","(37.556, 37.563]",111.65132476601755,73.5163566468254,126.90531201369436,103.03440635513464,137.50207999866618
837,"(55.72, 55.722]","(37.563, 37.571]",27.19222074691182,21.98103094915804,29.276696666013333,26.08281203248344,30.520446890196904
838,"(55.72, 55.722]","(37.571, 37.578]",48.03044738096799,41.54629513498609,50.624108279360755,47.78714596052644,48.76035164229262
839,"(55.72, 55.722]","(37.578, 37.586]",24.100589790802967,20.41624537130724,25.57432755860125,23.80130887341544,24.99843254296556
840,"(55.72, 55.722]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0
841,"(55.72, 55.722]","(37.593, 37.601]",117.74849290227787,102.61792534722224,123.80071992430014,113.84642643850914,129.45469229358412
842,"(55.72, 55.722]","(37.601, 37.608]",36.57085822250177,26.815855280418873,40.472859399334915,35.14488544637141,40.84877655089296
843,"(55.72, 55.722]","(37.608, 37.616]",52.69178894630892,40.43237287267928,57.595555375760746,53.28004280480687,50.92702737081512
844,"(55.72, 55.722]","(37.616, 37.624]",55.269279016354844,49.05552101578119,57.754782216584296,54.47114287734536,57.66368743338326
845,"(55.72, 55.722]","(37.624, 37.631]",138.27584325396825,120.13541666666667,145.53201388888888,136.66133156966492,143.11937830687827
846,"(55.72, 55.722]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0
847,"(55.72, 55.722]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0
848,"(55.72, 55.722]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0
849,"(55.72, 55.722]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0
850,"(55.72, 55.722]","(37.661, 37.669]",50.778821145205356,45.35036315533742,52.9502043411525,49.097461346246,55.822900542083325
851,"(55.72, 55.722]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
852,"(55.72, 55.722]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
853,"(55.72, 55.722]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
854,"(55.72, 55.722]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
855,"(55.72, 55.722]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
856,"(55.72, 55.722]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
857,"(55.72, 55.722]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
858,"(55.72, 55.722]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
859,"(55.72, 55.722]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
860,"(55.72, 55.722]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
861,"(55.72, 55.722]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
862,"(55.72, 55.722]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
863,"(55.72, 55.722]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
864,"(55.722, 55.725]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
865,"(55.722, 55.725]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
866,"(55.722, 55.725]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
867,"(55.722, 55.725]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
868,"(55.722, 55.725]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
