,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean
869,"(55.722, 55.725]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
870,"(55.722, 55.725]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
871,"(55.722, 55.725]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
872,"(55.722, 55.725]","(37.556, 37.563]",30.195878000191037,20.880843353307167,33.92189185894457,28.452154794930046,35.427047615973954
873,"(55.722, 55.725]","(37.563, 37.571]",31.223406693512402,22.561881338554446,34.68801683549559,29.728739182681927,35.70740922600383
874,"(55.722, 55.725]","(37.571, 37.578]",74.2616679025047,64.09952039947781,78.32652690371546,73.58931385741711,76.27873003776747
875,"(55.722, 55.725]","(37.578, 37.586]",36.28422251976671,29.413615573471144,39.032465298284954,34.845489321089566,40.60042211579815
876,"(55.722, 55.725]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0
877,"(55.722, 55.725]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0
878,"(55.722, 55.725]","(37.601, 37.608]",47.17409518710148,40.556665773267845,49.82106695263494,44.60245542256968,54.8890144806969
879,"(55.722, 55.725]","(37.608, 37.616]",64.22270106760651,55.40206743487993,67.75095452069714,66.44003054925673,57.57071262265591
880,"(55.722, 55.725]","(37.616, 37.624]",84.74061124449779,72.84205109126984,89.50003530578897,80.36181055755634,97.87701330532211
881,"(55.722, 55.725]","(37.624, 37.631]",16.180527210884357,12.880381944444446,17.500585317460317,15.082870370370374,19.473497732426306
882,"(55.722, 55.725]","(37.631, 37.639]",33.284533443847536,25.081468391303762,36.565759464865025,31.96454947215973,37.244485358910936
883,"(55.722, 55.725]","(37.639, 37.646]",36.950153539465504,24.711542652948904,41.84559789407215,36.571793902746286,38.085232449623206
884,"(55.722, 55.725]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0
885,"(55.722, 55.725]","(37.654, 37.661]",41.722241798823035,35.61023338326327,44.16704516504697,40.46076635739333,45.50666812311223
886,"(55.722, 55.725]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
887,"(55.722, 55.725]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
888,"(55.722, 55.725]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
889,"(55.722, 55.725]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
890,"(55.722, 55.725]","(37.691, 37.699]",165.30782076719578,153.70121527777778,169.95046296296297,166.39984567901234,162.03174603174605
891,"(55.722, 55.725]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
892,"(55.722, 55.725]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
893,"(55.722, 55.725]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
894,"(55.722, 55.725]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
895,"(55.722, 55.725]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
896,"(55.722, 55.725]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
897,"(55.722, 55.725]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
898,"(55.722, 55.725]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
899,"(55.722, 55.725]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
900,"(55.725, 55.728]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
901,"(55.725, 55.728]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
902,"(55.725, 55.728]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
903,"(55.725, 55.728]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
904,"(55.725, 55.728]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
905,"(55.725, 55.728]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
906,"(55.725, 55.728]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
907,"(55.725, 55.728]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
908,"(55.725, 55.728]","(37.556, 37.563]",39.592683141419805,34.84599985299261,41.49135645679069,39.17752048787738,40.838171102047085
909,"(55.725, 55.728]","(37.563, 37.571]",50.271065307644385,38.42811586889269,55.008245083145106,48.030362315572454,56.99317428386026
910,"(55.725, 55.728]","(37.571, 37.578]",20.836900037792894,16.91453373015873,22.40584656084656,20.357495590828925,22.2751133786848
911,"(55.725, 55.728]","(37.578, 37.586]",60.20897427763458,52.33863644808295,63.35710940945523,59.59936056425238,62.03781541778116
912,"(55.725, 55.728]","(37.586, 37.593]",40.3439371240249,38.978699774314315,40.89003206390912,40.588060487425935,39.61156703382178
913,"(55.725, 55.728]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0
914,"(55.725, 55.728]","(37.601, 37.608]",125.34256522779036,104.64971590909089,133.61970495527012,119.63208924526386,142.47399317536997
915,"(55.725, 55.728]","(37.608, 37.616]",108.40485095025936,94.2740460288067,114.0571729188404,102.88934285197126,124.9513752451235
916,"(55.725, 55.728]","(37.616, 37.624]",60.59077892926615,46.08471534239923,66.39320436401293,57.57307957430315,69.64387699415525
917,"(55.725, 55.728]","(37.624, 37.631]",110.32218080117268,74.664519204916,124.58524543967532,105.28521526911257,125.43307739735279
918,"(55.725, 55.728]","(37.631, 37.639]",46.86772721231101,33.165410448157736,52.34865391797233,43.39795315381304,57.27704938780492
919,"(55.725, 55.728]","(37.639, 37.646]",46.40399423658354,20.674652777777776,56.695730820105844,45.537698412698425,49.00288170823885
920,"(55.725, 55.728]","(37.646, 37.654]",37.43564147112644,25.63681133404506,42.155173525958986,36.32662077188715,40.76270356884429
921,"(55.725, 55.728]","(37.654, 37.661]",12.76185829220772,10.93308699491156,13.493366811126183,12.150488276220933,14.595968340168069
922,"(55.725, 55.728]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
923,"(55.725, 55.728]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
924,"(55.725, 55.728]","(37.676, 37.684]",145.4240906084656,136.6951388888889,148.91567129629627,143.67105379188712,150.68320105820106
925,"(55.725, 55.728]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
926,"(55.725, 55.728]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
927,"(55.725, 55.728]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
928,"(55.725, 55.728]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
929,"(55.725, 55.728]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
930,"(55.725, 55.728]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
931,"(55.725, 55.728]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
932,"(55.725, 55.728]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
933,"(55.725, 55.728]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
934,"(55.725, 55.728]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
935,"(55.725, 55.728]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
936,"(55.728, 55.731]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
937,"(55.728, 55.731]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
938,"(55.728, 55.731]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
939,"(55.728, 55.731]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
940,"(55.728, 55.731]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
941,"(55.728, 55.731]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
942,"(55.728, 55.731]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
943,"(55.728, 55.731]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
944,"(55.728, 55.731]","(37.556, 37.563]",35.94559081234307,35.93483127361207,35.9498946278355,36.40333933951154,34.57234523083774
945,"(55.728, 55.731]","(37.563, 37.571]",48.68788645305225,29.143281140501454,56.50572857807256,44.88317010168165,60.102035507164125
946,"(55.728, 55.731]","(37.571, 37.578]",41.83424070608969,32.174168035972215,45.69826977413668,41.977999370285204,41.40296471350315
947,"(55.728, 55.731]","(37.578, 37.586]",43.54875725867943,41.41182489842029,44.40353020278305,43.482085008197856,43.74877401012412
948,"(55.728, 55.731]","(37.586, 37.593]",49.32275712090568,52.234210302127856,48.158175848416825,50.20917403888761,46.663506366959915
949,"(55.728, 55.731]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0
950,"(55.728, 55.731]","(37.601, 37.608]",18.87911562060722,24.16501863298738,16.76475441565515,21.06377708490804,12.32513122770476
951,"(55.728, 55.731]","(37.608, 37.616]",117.01331824508023,101.13861650060585,123.36319894287001,112.70845768713096,129.92789991892815
952,"(55.728, 55.731]","(37.616, 37.624]",102.16255618646207,87.77080319437049,107.91925738329867,102.18050806477014,102.10870055153785
953,"(55.728, 55.731]","(37.624, 37.631]",102.51877685354488,89.83136851702987,107.59374018815078,102.78850330794262,101.70959749035154
954,"(55.728, 55.731]","(37.631, 37.639]",54.88879822123443,44.86213418498992,58.8994638357322,53.45689766224435,59.18449989820465
955,"(55.728, 55.731]","(37.639, 37.646]",196.27313161375656,153.71440972222223,213.29662037037033,188.20158730158732,220.48776455026456
956,"(55.728, 55.731]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0
957,"(55.728, 55.731]","(37.654, 37.661]",123.92125593292869,110.58438740079367,129.2560033457827,122.25007327004873,128.93480392156866
958,"(55.728, 55.731]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
959,"(55.728, 55.731]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
960,"(55.728, 55.731]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
961,"(55.728, 55.731]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
962,"(55.728, 55.731]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
963,"(55.728, 55.731]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
964,"(55.728, 55.731]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
965,"(55.728, 55.731]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
966,"(55.728, 55.731]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
967,"(55.728, 55.731]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
968,"(55.728, 55.731]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
969,"(55.728, 55.731]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
970,"(55.728, 55.731]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
971,"(55.728, 55.731]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
972,"(55.731, 55.734]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
973,"(55.731, 55.734]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
974,"(55.731, 55.734]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
975,"(55.731, 55.734]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
976,"(55.731, 55.734]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
977,"(55.731, 55.734]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
978,"(55.731, 55.734]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
979,"(55.731, 55.734]","(37.548, 37.556]",92.17558815192744,67.01599702380952,102.23942460317461,87.02328042328043,107.63251133786848
980,"(55.731, 55.734]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
981,"(55.731, 55.734]","(37.563, 37.571]",22.94237763087254,14.65308720001727,26.258093803214656,22.284609138970556,24.91568310657848
982,"(55.731, 55.734]","(37.571, 37.578]",66.55567365835225,50.17720734126985,73.1070601851852,62.59854497354496,78.427059712774
983,"(55.731, 55.734]","(37.578, 37.586]",21.110590402989736,15.211870275752945,23.470078453884447,20.269609728831607,23.633532425464132
984,"(55.731, 55.734]","(37.586, 37.593]",35.276848704567286,27.23011065617537,38.49554392392406,34.070356207523375,38.89632619569906
985,"(55.731, 55.734]","(37.593, 37.601]",37.566924341142716,48.600273837047126,33.15358454278094,40.26344836984196,29.477352255045016
986,"(55.731, 55.734]","(37.601, 37.608]",93.29950528313529,115.01922261250434,84.6116183513876,97.7146930007672,80.05394213023948
987,"(55.731, 55.734]","(37.608, 37.616]",37.49754514237742,34.972535241789316,38.50754910261264,37.552608375147294,37.33235544406781
988,"(55.731, 55.734]","(37.616, 37.624]",32.018913997939435,25.136121664332805,34.77203093138208,31.413624340158304,33.83478297128281
989,"(55.731, 55.734]","(37.624, 37.631]",30.453737200422854,26.046434722061075,32.21665819176757,30.98368182520166,28.86390332608649
990,"(55.731, 55.734]","(37.631, 37.639]",80.61340348479402,64.37424562143842,87.1090666301362,78.71566309063994,86.30662466725617
991,"(55.731, 55.734]","(37.639, 37.646]",82.48787960329607,72.14461746982306,86.62518445668526,80.64079458579614,88.02913465579579
992,"(55.731, 55.734]","(37.646, 37.654]",43.81952658734434,35.19057062728938,47.27110897136633,42.9617472915092,46.39286447484977
993,"(55.731, 55.734]","(37.654, 37.661]",56.73649385429675,52.28825766233172,58.51578833108275,55.177958386464,61.41210025779506
994,"(55.731, 55.734]","(37.661, 37.669]",83.57299514311828,68.89594700540034,89.44381439820546,80.8764331086558,91.66268124650571
995,"(55.731, 55.734]","(37.669, 37.676]",125.61495181405891,119.27715773809524,128.15006944444443,125.16512660619799,126.96442743764179
996,"(55.731, 55.734]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
997,"(55.731, 55.734]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
998,"(55.731, 55.734]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
999,"(55.731, 55.734]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
1000,"(55.731, 55.734]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
1001,"(55.731, 55.734]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
1002,"(55.731, 55.734]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
1003,"(55.731, 55.734]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
1004,"(55.731, 55.734]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
1005,"(55.731, 55.734]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
1006,"(55.731, 55.734]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
1007,"(55.731, 55.734]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
1008,"(55.734, 55.736]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
1009,"(55.734, 55.736]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
1010,"(55.734, 55.736]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
1011,"(55.734, 55.736]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
1012,"(55.734, 55.736]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
1013,"(55.734, 55.736]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
1014,"(55.734, 55.736]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
1015,"(55.734, 55.736]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
1016,"(55.734, 55.736]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
1017,"(55.734, 55.736]","(37.563, 37.571]",51.37660027552577,37.8628497405997,56.7821004894962,51.55122956220101,50.852712415499994
1018,"(55.734, 55.736]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0
1019,"(55.734, 55.736]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0
1020,"(55.734, 55.736]","(37.586, 37.593]",96.49003980692648,62.814953984723,109.96007413580784,92.34356814555228,108.92945479104898
1021,"(55.734, 55.736]","(37.593, 37.601]",82.47945477233202,76.01495122302283,85.06525619205567,81.0843269656155,86.66483819248154
1022,"(55.734, 55.736]","(37.601, 37.608]",21.190673664824995,35.473162714725156,15.477678044864927,23.97158533320538,12.847938659683843
1023,"(55.734, 55.736]","(37.608, 37.616]",54.70291230757308,49.070184024565016,56.95600362077634,53.944759612470634,56.9773703928805
1024,"(55.734, 55.736]","(37.616, 37.624]",44.94495983759178,33.74794277253816,49.42376666361325,44.52643382254524,46.20053788273149
1025,"(55.734, 55.736]","(37.624, 37.631]",38.76473565196392,35.14201963640763,40.21382205818643,39.80571562260866,35.64179574002969
1026,"(55.734, 55.736]","(37.631, 37.639]",29.571233832607195,22.240366936436814,32.50358059107535,29.20339350961487,30.674754801584207
1027,"(55.734, 55.736]","(37.639, 37.646]",34.09093400244939,25.952925578375837,37.346137372078836,33.669403128025934,35.35552662571984
1028,"(55.734, 55.736]","(37.646, 37.654]",50.57964380196523,50.04141865079365,50.79493386243385,51.8101631393298,46.8880857898715
1029,"(55.734, 55.736]","(37.654, 37.661]",28.93040205476246,27.19128976813362,29.626046969414,28.14083498819733,31.299103254457844
1030,"(55.734, 55.736]","(37.661, 37.669]",101.89016203703707,86.69097222222223,107.969837962963,101.16990740740738,104.05092592592592
1031,"(55.734, 55.736]","(37.669, 37.676]",161.22354497354502,150.93576388888889,165.33865740740745,157.71715167548496,171.74272486772486
1032,"(55.734, 55.736]","(37.676, 37.684]",70.28028391912319,61.92646329365079,73.62181216931215,68.9141975308642,74.37854308390021
1033,"(55.734, 55.736]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
1034,"(55.734, 55.736]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
1035,"(55.734, 55.736]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
1036,"(55.734, 55.736]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
1037,"(55.734, 55.736]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
1038,"(55.734, 55.736]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
1039,"(55.734, 55.736]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
1040,"(55.734, 55.736]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
1041,"(55.734, 55.736]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
1042,"(55.734, 55.736]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
1043,"(55.734, 55.736]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
1044,"(55.736, 55.739]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
1045,"(55.736, 55.739]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
1046,"(55.736, 55.739]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
1047,"(55.736, 55.739]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
1048,"(55.736, 55.739]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
1049,"(55.736, 55.739]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
1050,"(55.736, 55.739]","(37.541, 37.548]",39.706946909772995,36.51351666901939,40.984319006074436,40.690785184832784,36.75543208459357
1051,"(55.736, 55.739]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
1052,"(55.736, 55.739]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
1053,"(55.736, 55.739]","(37.563, 37.571]",37.90215397889053,29.288409456887717,41.34765178769167,37.49653093819761,39.119023100969265
1054,"(55.736, 55.739]","(37.571, 37.578]",82.76199452003026,70.2247023809524,87.7769113756614,85.50637125220459,74.52886432350718
1055,"(55.736, 55.739]","(37.578, 37.586]",68.76286080733583,54.1532286874022,74.6067136553093,68.10517750762614,70.73591070646486
1056,"(55.736, 55.739]","(37.586, 37.593]",162.94930171413836,142.9529462338099,170.94784390626972,159.7974561329742,172.4048384576309
1057,"(55.736, 55.739]","(37.593, 37.601]",113.12472859175367,81.42639803835456,125.80406081311335,109.62656496942216,123.61921945874845
1058,"(55.736, 55.739]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0
1059,"(55.736, 55.739]","(37.608, 37.616]",23.00281899821906,27.32744349126068,21.27296920100241,24.833380891491025,17.5111333184032
1060,"(55.736, 55.739]","(37.616, 37.624]",38.81229540383159,29.834751217782525,42.40331307825123,37.2774866701471,43.416721604885076
1061,"(55.736, 55.739]","(37.624, 37.631]",41.69539072202885,36.59687931944085,43.73479528306407,42.80197256390772,38.375645196392206
1062,"(55.736, 55.739]","(37.631, 37.639]",29.33938221011611,21.32787332395885,32.54398576457904,29.02404708754515,30.28538757782905
1063,"(55.736, 55.739]","(37.639, 37.646]",40.0202503438811,33.5141744895043,42.62268068563183,39.578793424792075,41.34462110114823
1064,"(55.736, 55.739]","(37.646, 37.654]",57.2208160168964,52.26915156202555,59.20148179884473,56.853377680229684,58.32313102689655
1065,"(55.736, 55.739]","(37.654, 37.661]",65.57575371067095,54.04450907888408,70.18825156338562,63.55681510582302,71.63256952521445
1066,"(55.736, 55.739]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
1067,"(55.736, 55.739]","(37.669, 37.676]",35.97639152318679,34.32176985075581,36.63824019215919,35.53989137627811,37.285891963912796
1068,"(55.736, 55.739]","(37.676, 37.684]",66.29896069538928,59.065724206349195,69.1922552910053,64.62685185185185,71.3152872260015
1069,"(55.736, 55.739]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
1070,"(55.736, 55.739]","(37.691, 37.699]",76.30355017006804,59.424231150793645,83.05527777777777,75.67929894179893,78.17630385487526
1071,"(55.736, 55.739]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
1072,"(55.736, 55.739]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
1073,"(55.736, 55.739]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
1074,"(55.736, 55.739]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
1075,"(55.736, 55.739]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
1076,"(55.736, 55.739]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
1077,"(55.736, 55.739]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
1078,"(55.736, 55.739]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
1079,"(55.736, 55.739]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
1080,"(55.739, 55.742]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
1081,"(55.739, 55.742]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
